model-1601901109,1601901110.542,7,0.71,0.1511,0.71,0.1982
model-1601901109,1601901110.559,7,0.86,0.1449,0.71,0.1858
model-1601901109,1601901110.575,7,0.64,0.2748,0.71,0.179
model-1601901109,1601901110.592,7,0.57,0.2966,0.79,0.1812
model-1601901109,1601901110.615,8,0.64,0.232,0.79,0.1725
model-1601901109,1601901110.635,8,0.71,0.1789,0.79,0.1806
model-1601901109,1601901110.652,8,0.79,0.141,0.79,0.183
model-1601901109,1601901110.668,8,0.86,0.1187,0.71,0.1898
model-1601901109,1601901110.685,8,0.71,0.1971,0.71,0.191
model-1601901109,1601901110.7,8,0.86,0.1623,0.79,0.1876
model-1601901109,1601901110.719,8,0.79,0.1542,0.79,0.184
model-1601901109,1601901110.736,8,0.79,0.1301,0.79,0.1839
model-1601901109,1601901110.752,8,0.79,0.1265,0.71,0.1798
model-1601901109,1601901110.769,8,0.71,0.2001,0.71,0.1864
model-1601901109,1601901110.785,8,0.64,0.2012,0.79,0.183
model-1601901109,1601901110.806,9,0.57,0.2355,0.71,0.1877
model-1601901109,1601901110.823,9,0.71,0.1702,0.71,0.1841
model-1601901109,1601901110.839,9,1.0,0.0914,0.71,0.193
model-1601901109,1601901110.856,9,0.86,0.1332,0.71,0.1853
model-1601901109,1601901110.872,9,0.71,0.1732,0.71,0.1926
model-1601901109,1601901110.889,9,0.93,0.0999,0.71,0.1846
model-1601901109,1601901110.907,9,0.79,0.1225,0.71,0.1864
model-1601901109,1601901110.923,9,0.79,0.1201,0.79,0.1847
model-1601901109,1601901110.94,9,0.86,0.0991,0.79,0.1892
model-1601901109,1601901110.956,9,0.71,0.1705,0.79,0.1878
model-1601901109,1601901110.973,9,0.86,0.1242,0.79,0.1908
model-1601901109,1601901110.994,10,0.57,0.2854,0.79,0.1916
model-1601901109,1601901111.011,10,0.71,0.2183,0.79,0.1894
model-1601901109,1601901111.027,10,0.86,0.0834,0.71,0.1926
model-1601901109,1601901111.044,10,0.79,0.1092,0.71,0.1884
model-1601901109,1601901111.06,10,0.79,0.147,0.71,0.1946
model-1601901109,1601901111.076,10,0.93,0.0706,0.71,0.1911
model-1601901109,1601901111.094,10,0.79,0.1044,0.71,0.1835
model-1601901109,1601901111.111,10,0.93,0.1318,0.71,0.1821
model-1601901109,1601901111.127,10,0.93,0.0757,0.79,0.1834
model-1601901109,1601901111.143,10,0.79,0.1424,0.71,0.1862
model-1601901109,1601901111.16,10,0.93,0.0756,0.64,0.1953
model-1601901109,1601901111.181,11,0.57,0.2785,0.64,0.1957
model-1601901109,1601901111.198,11,0.71,0.2112,0.71,0.187
model-1601901109,1601901111.215,11,1.0,0.0757,0.79,0.184
model-1601901109,1601901111.232,11,0.86,0.0636,0.71,0.1828
model-1601901109,1601901111.248,11,0.79,0.1143,0.71,0.1827
model-1601901109,1601901111.265,11,0.93,0.0431,0.71,0.1753
model-1601901109,1601901111.282,11,0.79,0.0973,0.71,0.1759
model-1601901109,1601901111.299,11,0.79,0.1282,0.71,0.1817
model-1601901109,1601901111.315,11,0.93,0.0586,0.79,0.1814
model-1601901109,1601901111.332,11,0.86,0.1113,0.71,0.1921
model-1601901109,1601901111.348,11,1.0,0.0501,0.64,0.2009
model-1601901109,1601901111.368,12,0.57,0.2581,0.64,0.2012
model-1601901109,1601901111.386,12,0.71,0.1961,0.71,0.1961
model-1601901109,1601901111.402,12,1.0,0.054,0.79,0.1882
model-1601901109,1601901111.419,12,1.0,0.0403,0.79,0.1843
model-1601901109,1601901111.436,12,0.93,0.0839,0.79,0.1839
model-1601901109,1601901111.451,12,1.0,0.0225,0.71,0.1897
model-1601901109,1601901111.469,12,0.79,0.0774,0.71,0.193
model-1601901109,1601901111.485,12,0.86,0.1103,0.71,0.1873
model-1601901109,1601901111.502,12,0.93,0.0434,0.79,0.1896
model-1601901109,1601901111.518,12,0.86,0.095,0.71,0.1963
model-1601901109,1601901111.534,12,1.0,0.0458,0.71,0.2061
model-1601901109,1601901111.555,13,0.71,0.2029,0.64,0.2067
model-1601901109,1601901111.573,13,0.79,0.1505,0.71,0.205
model-1601901109,1601901111.591,13,1.0,0.0361,0.71,0.2028
model-1601901109,1601901111.608,13,1.0,0.0267,0.71,0.1996
model-1601901109,1601901111.626,13,1.0,0.052,0.71,0.1891
model-1601901109,1601901111.643,13,1.0,0.0109,0.79,0.1856
model-1601901109,1601901111.663,13,0.93,0.0423,0.71,0.1813
model-1601901109,1601901111.685,13,0.86,0.1042,0.71,0.1834
model-1601901109,1601901111.707,13,0.93,0.0425,0.79,0.1821
model-1601901109,1601901111.729,13,0.86,0.0714,0.79,0.1844
model-1601901109,1601901111.752,13,1.0,0.0285,0.71,0.1972
model-1601901109,1601901111.777,14,0.86,0.1591,0.71,0.2006
model-1601901109,1601901111.795,14,0.86,0.1159,0.71,0.205
model-1601901109,1601901111.815,14,1.0,0.0222,0.71,0.2068
model-1601901109,1601901111.836,14,1.0,0.0148,0.71,0.2062
model-1601901109,1601901111.856,14,1.0,0.0429,0.71,0.202
model-1601901109,1601901111.873,14,1.0,0.0068,0.71,0.1944
model-1601901109,1601901111.894,14,1.0,0.0239,0.71,0.1834
model-1601901109,1601901111.912,14,0.93,0.0902,0.79,0.176
model-1601901109,1601901111.928,14,0.93,0.032,0.79,0.1739
model-1601901109,1601901111.945,14,0.93,0.0638,0.79,0.173
model-1601901109,1601901111.961,14,1.0,0.0467,0.79,0.1781
model-1601901109,1601901111.981,15,0.86,0.1257,0.79,0.1763
model-1601901109,1601901111.998,15,0.86,0.101,0.71,0.1866
model-1601901109,1601901112.015,15,1.0,0.0133,0.79,0.1985
model-1601901109,1601901112.031,15,1.0,0.0055,0.79,0.2048
model-1601901109,1601901112.051,15,0.93,0.0598,0.79,0.2046
model-1601901109,1601901112.071,15,1.0,0.0173,0.71,0.2055
model-1601901109,1601901112.089,15,1.0,0.0285,0.71,0.2034
model-1601901109,1601901112.105,15,0.86,0.0932,0.71,0.1812
model-1601901109,1601901112.123,15,1.0,0.0137,0.79,0.1694
model-1601901109,1601901112.139,15,1.0,0.0318,0.79,0.1782
model-1601901109,1601901112.156,15,1.0,0.0523,0.79,0.1701
model-1601901109,1601901112.175,16,0.93,0.0806,0.79,0.1674
model-1601901109,1601901112.193,16,0.86,0.089,0.79,0.1672
model-1601901109,1601901112.21,16,1.0,0.0223,0.71,0.1835
model-1601901109,1601901112.226,16,1.0,0.0127,0.71,0.2028
model-1601901109,1601901112.243,16,1.0,0.0085,0.79,0.2143
model-1601901109,1601901112.26,16,1.0,0.0041,0.71,0.2242
model-1601901109,1601901112.278,16,1.0,0.0517,0.71,0.2286
model-1601901109,1601901112.298,16,0.79,0.1501,0.79,0.225
model-1601901109,1601901112.319,16,0.93,0.0743,0.71,0.2129
model-1601901109,1601901112.339,16,0.93,0.0508,0.71,0.1939
model-1601901109,1601901112.359,16,0.93,0.0319,0.71,0.1719
model-1601901109,1601901112.384,17,0.93,0.0778,0.71,0.1769
model-1601901109,1601901112.404,17,0.93,0.0522,0.79,0.1856
model-1601901109,1601901112.421,17,1.0,0.044,0.71,0.1868
model-1601901109,1601901112.438,17,0.86,0.0693,0.79,0.1677
model-1601901109,1601901112.456,17,0.86,0.1051,0.79,0.1558
model-1601901109,1601901112.472,17,1.0,0.008,0.79,0.1592
model-1601901109,1601901112.491,17,0.93,0.0296,0.79,0.1675
model-1601901109,1601901112.508,17,0.93,0.0581,0.79,0.1721
model-1601901109,1601901112.527,17,0.93,0.0318,0.86,0.1774
model-1601901109,1601901112.547,17,1.0,0.0295,0.79,0.1815
model-1601901109,1601901112.564,17,0.93,0.0545,0.86,0.1802
model-1601901109,1601901112.584,18,0.79,0.1736,0.79,0.1755
model-1601901109,1601901112.601,18,0.93,0.0462,0.79,0.175
model-1601901109,1601901112.617,18,1.0,0.0102,0.79,0.1797
model-1601901109,1601901112.634,18,1.0,0.0044,0.79,0.1872
model-1601901109,1601901112.65,18,1.0,0.0231,0.79,0.196
model-1601901109,1601901112.667,18,1.0,0.0052,0.71,0.2041
model-1601901109,1601901112.684,18,1.0,0.0035,0.71,0.2109
model-1601901109,1601901112.701,18,0.86,0.0942,0.71,0.2133
model-1601901109,1601901112.718,18,1.0,0.0216,0.71,0.2137
model-1601901109,1601901112.735,18,0.93,0.0381,0.71,0.2118
model-1601901109,1601901112.752,18,1.0,0.0058,0.71,0.2108
model-1601901109,1601901112.772,19,0.93,0.0716,0.71,0.211
model-1601901109,1601901112.789,19,1.0,0.0198,0.71,0.2118
model-1601901109,1601901112.805,19,1.0,0.009,0.71,0.2126
model-1601901109,1601901112.822,19,1.0,0.0012,0.71,0.2132
model-1601901109,1601901112.838,19,1.0,0.0026,0.71,0.2146
model-1601901109,1601901112.855,19,1.0,0.0013,0.71,0.2157
model-1601901109,1601901112.877,19,1.0,0.0024,0.71,0.2168
model-1601901109,1601901112.896,19,1.0,0.0149,0.71,0.2179
model-1601901109,1601901112.917,19,1.0,0.0084,0.71,0.2186
model-1601901109,1601901112.941,19,1.0,0.0025,0.71,0.2195
model-1601901109,1601901112.962,19,0.93,0.0367,0.71,0.2177
model-1601901109,1601901112.997,20,0.93,0.0898,0.71,0.2153
model-1601901109,1601901113.021,20,1.0,0.0022,0.71,0.2128
model-1601901109,1601901113.045,20,1.0,0.0018,0.71,0.2108
model-1601901109,1601901113.071,20,1.0,0.0009,0.71,0.2093
model-1601901109,1601901113.089,20,1.0,0.0035,0.71,0.2088
model-1601901109,1601901113.106,20,1.0,0.0009,0.71,0.2084
model-1601901109,1601901113.122,20,1.0,0.0019,0.71,0.2094
model-1601901109,1601901113.139,20,1.0,0.0038,0.71,0.2099
model-1601901109,1601901113.155,20,1.0,0.0081,0.71,0.211
model-1601901109,1601901113.172,20,1.0,0.0054,0.71,0.2129
model-1601901109,1601901113.189,20,1.0,0.0004,0.71,0.215
model-1601901109,1601901113.21,21,0.93,0.0701,0.71,0.2173
model-1601901109,1601901113.227,21,1.0,0.0029,0.71,0.2191
model-1601901109,1601901113.244,21,1.0,0.0064,0.71,0.221
model-1601901109,1601901113.26,21,1.0,0.0008,0.71,0.2225
model-1601901109,1601901113.276,21,1.0,0.0018,0.71,0.2238
model-1601901109,1601901113.293,21,1.0,0.0007,0.71,0.2248
model-1601901109,1601901113.311,21,1.0,0.0001,0.71,0.2256
model-1601901109,1601901113.326,21,0.93,0.0196,0.71,0.2242
model-1601901109,1601901113.342,21,1.0,0.0115,0.71,0.2238
model-1601901109,1601901113.359,21,1.0,0.0011,0.71,0.2239
model-1601901109,1601901113.375,21,1.0,0.0003,0.71,0.2247
model-1601901109,1601901113.395,22,0.93,0.0704,0.71,0.2255
model-1601901109,1601901113.412,22,1.0,0.0015,0.71,0.2271
model-1601901109,1601901113.429,22,1.0,0.001,0.71,0.2292
model-1601901109,1601901113.446,22,1.0,0.0007,0.71,0.2316
model-1601901109,1601901113.462,22,1.0,0.0038,0.71,0.2333
model-1601901109,1601901113.482,22,1.0,0.0004,0.71,0.2344
model-1601901109,1601901113.5,22,1.0,0.0008,0.71,0.2354
model-1601901109,1601901113.517,22,1.0,0.0011,0.71,0.2361
model-1601901109,1601901113.534,22,1.0,0.0163,0.71,0.233
model-1601901109,1601901113.551,22,1.0,0.0045,0.71,0.231
model-1601901109,1601901113.568,22,1.0,0.0017,0.71,0.2293
model-1601901109,1601901113.591,23,0.93,0.0713,0.71,0.2284
model-1601901109,1601901113.607,23,1.0,0.0009,0.71,0.2277
model-1601901109,1601901113.624,23,1.0,0.0003,0.71,0.2272
model-1601901109,1601901113.642,23,1.0,0.0003,0.71,0.2267
model-1601901109,1601901113.659,23,1.0,0.0003,0.71,0.2262
model-1601901109,1601901113.676,23,1.0,0.0004,0.71,0.2258
model-1601901109,1601901113.693,23,1.0,0.0004,0.71,0.2255
model-1601901109,1601901113.71,23,1.0,0.001,0.71,0.2247
model-1601901109,1601901113.731,23,1.0,0.0001,0.71,0.224
model-1601901109,1601901113.752,23,1.0,0.0004,0.71,0.2234
model-1601901109,1601901113.771,23,1.0,0.0028,0.71,0.2231
model-1601901109,1601901113.794,24,0.93,0.0736,0.71,0.223
model-1601901109,1601901113.812,24,1.0,0.0077,0.71,0.2219
model-1601901109,1601901113.831,24,1.0,0.0002,0.71,0.2202
model-1601901109,1601901113.85,24,1.0,0.0005,0.71,0.2184
model-1601901109,1601901113.87,24,1.0,0.0003,0.71,0.2165
model-1601901109,1601901113.889,24,1.0,0.0003,0.71,0.2147
model-1601901109,1601901113.908,24,1.0,0.0002,0.71,0.2129
model-1601901109,1601901113.929,24,1.0,0.0002,0.71,0.2113
model-1601901109,1601901113.95,24,1.0,0.0001,0.71,0.2097
model-1601901109,1601901113.967,24,1.0,0.0007,0.71,0.2086
model-1601901109,1601901113.985,24,1.0,0.0003,0.71,0.2075
model-1601901109,1601901114.009,25,0.93,0.071,0.71,0.2065
model-1601901109,1601901114.029,25,1.0,0.0007,0.71,0.2059
model-1601901109,1601901114.046,25,1.0,0.0003,0.71,0.2053
model-1601901109,1601901114.063,25,1.0,0.0001,0.71,0.2049
model-1601901109,1601901114.079,25,1.0,0.0007,0.71,0.2048
model-1601901109,1601901114.096,25,1.0,0.0002,0.71,0.2047
model-1601901109,1601901114.114,25,1.0,0.0003,0.71,0.205
model-1601901109,1601901114.13,25,1.0,0.0002,0.71,0.2051
model-1601901109,1601901114.147,25,1.0,0.0001,0.71,0.2054
model-1601901109,1601901114.164,25,1.0,0.0009,0.71,0.2058
model-1601901109,1601901114.18,25,1.0,0.0003,0.71,0.2061
model-1601901109,1601901114.204,26,0.93,0.0704,0.71,0.2065
model-1601901109,1601901114.221,26,1.0,0.0006,0.71,0.2068
model-1601901109,1601901114.241,26,1.0,0.0003,0.71,0.2072
model-1601901109,1601901114.261,26,1.0,0.0001,0.71,0.2076
model-1601901109,1601901114.278,26,1.0,0.0005,0.71,0.2081
model-1601901109,1601901114.294,26,1.0,0.0002,0.71,0.2087
model-1601901109,1601901114.312,26,1.0,0.0002,0.71,0.2092
model-1601901109,1601901114.328,26,1.0,0.0002,0.71,0.2098
model-1601901109,1601901114.345,26,1.0,0.0001,0.71,0.2104
model-1601901109,1601901114.361,26,1.0,0.0005,0.71,0.211
model-1601901109,1601901114.378,26,1.0,0.0002,0.71,0.2116
model-1601901109,1601901114.398,27,0.93,0.0701,0.71,0.2119
model-1601901109,1601901114.415,27,1.0,0.0004,0.71,0.2123
model-1601901109,1601901114.432,27,1.0,0.0002,0.71,0.2127
model-1601901109,1601901114.448,27,1.0,0.0001,0.71,0.2131
model-1601901109,1601901114.465,27,1.0,0.0003,0.71,0.2135
model-1601901109,1601901114.482,27,1.0,0.0001,0.71,0.2139
model-1601901109,1601901114.503,27,1.0,0.0001,0.71,0.2143
model-1601901109,1601901114.523,27,1.0,0.0001,0.71,0.2146
model-1601901109,1601901114.54,27,1.0,0.0001,0.71,0.2148
model-1601901109,1601901114.556,27,1.0,0.0004,0.71,0.2152
model-1601901109,1601901114.574,27,1.0,0.0001,0.71,0.2155
model-1601901109,1601901114.599,28,0.93,0.0689,0.71,0.2152
model-1601901109,1601901114.62,28,1.0,0.0003,0.71,0.2151
model-1601901109,1601901114.637,28,1.0,0.0002,0.71,0.2149
model-1601901109,1601901114.653,28,1.0,0.0001,0.71,0.2147
model-1601901109,1601901114.671,28,1.0,0.0003,0.71,0.2146
model-1601901109,1601901114.688,28,1.0,0.0001,0.71,0.2146
model-1601901109,1601901114.706,28,1.0,0.0001,0.71,0.2145
model-1601901109,1601901114.726,28,1.0,0.0002,0.71,0.2145
model-1601901109,1601901114.746,28,1.0,0.0001,0.71,0.2144
model-1601901109,1601901114.762,28,1.0,0.0005,0.71,0.2145
model-1601901109,1601901114.779,28,1.0,0.0001,0.71,0.2145
model-1601901109,1601901114.803,29,0.93,0.0587,0.71,0.2118
model-1601901109,1601901114.823,29,1.0,0.0006,0.71,0.2095
model-1601901109,1601901114.842,29,1.0,0.0008,0.71,0.208
model-1601901109,1601901114.858,29,1.0,0.0004,0.71,0.2068
model-1601901109,1601901114.875,29,1.0,0.0033,0.71,0.2057
model-1601901109,1601901114.892,29,1.0,0.0001,0.71,0.2049
model-1601901109,1601901114.914,29,1.0,0.0002,0.71,0.2044
model-1601901109,1601901114.931,29,1.0,0.0066,0.71,0.2006
model-1601901109,1601901114.947,29,1.0,0.0009,0.71,0.1987
model-1601901109,1601901114.964,29,1.0,0.0024,0.71,0.1983
model-1601901109,1601901114.981,29,1.0,0.0001,0.71,0.1986
model-1601901290,1601901290.168,0,0.43,0.2529,0.64,0.2443
model-1601901290,1601901290.192,0,0.57,0.2438,0.64,0.2269
model-1601901290,1601901290.212,0,0.57,0.2442,0.64,0.219
model-1601901290,1601901290.229,0,0.43,0.2947,0.64,0.2373
model-1601901290,1601901290.245,0,0.5,0.2462,0.36,0.251
model-1601901290,1601901290.264,0,0.36,0.2515,0.36,0.2531
model-1601901290,1601901290.283,0,0.43,0.2505,0.36,0.2516
model-1601901290,1601901290.304,0,0.57,0.2475,0.36,0.2515
model-1601901290,1601901290.323,0,0.5,0.2481,0.43,0.2511
model-1601901290,1601901290.34,0,0.71,0.2449,0.36,0.252
model-1601901290,1601901290.356,0,0.64,0.2449,0.36,0.2567
model-1601901290,1601901290.381,1,0.43,0.2527,0.43,0.2536
model-1601901290,1601901290.401,1,0.43,0.2547,0.43,0.2522
model-1601901290,1601901290.418,1,0.43,0.2503,0.36,0.2536
model-1601901290,1601901290.434,1,0.57,0.2385,0.43,0.2476
model-1601901290,1601901290.451,1,0.5,0.243,0.57,0.2449
model-1601901290,1601901290.468,1,0.36,0.2535,0.57,0.244
model-1601901290,1601901290.489,1,0.71,0.2368,0.79,0.2399
model-1601901290,1601901290.513,1,0.71,0.2307,0.64,0.2345
model-1601901290,1601901290.538,1,0.64,0.2318,0.57,0.2382
model-1601901290,1601901290.561,1,0.64,0.2157,0.5,0.2687
model-1601901290,1601901290.58,1,0.64,0.2227,0.36,0.343
model-1601901290,1601901290.607,2,0.43,0.3385,0.43,0.281
model-1601901290,1601901290.63,2,0.43,0.3016,0.64,0.241
model-1601901290,1601901290.657,2,0.57,0.2323,0.71,0.2122
model-1601901290,1601901290.679,2,0.57,0.2154,0.64,0.2201
model-1601901290,1601901290.697,2,0.64,0.2201,0.71,0.2133
model-1601901290,1601901290.715,2,0.64,0.2278,0.64,0.2114
model-1601901290,1601901290.732,2,0.64,0.209,0.57,0.219
model-1601901290,1601901290.748,2,0.64,0.2304,0.71,0.2003
model-1601901290,1601901290.765,2,0.57,0.2203,0.79,0.2128
model-1601901290,1601901290.781,2,0.64,0.246,0.79,0.2175
model-1601901290,1601901290.799,2,0.64,0.2393,0.57,0.2437
model-1601901290,1601901290.823,3,0.5,0.2423,0.5,0.2443
model-1601901290,1601901290.84,3,0.43,0.2537,0.43,0.2597
model-1601901290,1601901290.856,3,0.5,0.2416,0.36,0.2612
model-1601901290,1601901290.873,3,0.57,0.2098,0.43,0.2501
model-1601901290,1601901290.889,3,0.5,0.2434,0.5,0.2565
model-1601901290,1601901290.906,3,0.36,0.2729,0.5,0.2451
model-1601901290,1601901290.923,3,0.43,0.2362,0.5,0.2404
model-1601901290,1601901290.94,3,0.64,0.2095,0.64,0.2358
model-1601901290,1601901290.957,3,0.64,0.2203,0.64,0.2322
model-1601901290,1601901290.973,3,0.64,0.2152,0.71,0.2285
model-1601901290,1601901290.989,3,0.79,0.223,0.71,0.2272
model-1601901290,1601901291.011,4,0.57,0.2298,0.79,0.2222
model-1601901290,1601901291.029,4,0.64,0.227,0.71,0.2175
model-1601901290,1601901291.055,4,0.79,0.1921,0.71,0.2157
model-1601901290,1601901291.084,4,0.79,0.1902,0.79,0.1994
model-1601901290,1601901291.113,4,0.64,0.2123,0.79,0.1927
model-1601901290,1601901291.137,4,0.79,0.1856,0.79,0.1857
model-1601901290,1601901291.157,4,0.79,0.1506,0.79,0.1802
model-1601901290,1601901291.178,4,0.79,0.1512,0.71,0.1807
model-1601901290,1601901291.198,4,0.71,0.1633,0.79,0.199
model-1601901290,1601901291.219,4,0.71,0.1863,0.71,0.2197
model-1601901290,1601901291.239,4,0.86,0.1677,0.71,0.2312
model-1601901290,1601901291.259,5,0.57,0.3459,0.71,0.2067
model-1601901290,1601901291.276,5,0.57,0.3133,0.79,0.1968
model-1601901290,1601901291.293,5,0.79,0.1286,0.64,0.2571
model-1601901290,1601901291.309,5,0.71,0.2388,0.71,0.2097
model-1601901290,1601901291.327,5,0.64,0.2561,0.64,0.2327
model-1601901290,1601901291.344,5,0.71,0.1453,0.79,0.1827
model-1601901290,1601901291.361,5,0.79,0.1279,0.79,0.1893
model-1601901290,1601901291.378,5,0.86,0.136,0.79,0.1866
model-1601901290,1601901291.394,5,0.71,0.1308,0.64,0.1851
model-1601901290,1601901291.411,5,0.86,0.1668,0.71,0.1988
model-1601901290,1601901291.427,5,0.86,0.1709,0.64,0.2122
model-1601901290,1601901291.447,6,0.57,0.2983,0.64,0.2116
model-1601901290,1601901291.465,6,0.64,0.2583,0.71,0.1954
model-1601901290,1601901291.482,6,0.71,0.1441,0.79,0.1844
model-1601901290,1601901291.498,6,0.86,0.1152,0.79,0.1748
model-1601901290,1601901291.518,6,0.64,0.2026,0.64,0.1945
model-1601901290,1601901291.538,6,0.86,0.1162,0.71,0.1851
model-1601901290,1601901291.56,6,0.79,0.1408,0.71,0.2122
model-1601901290,1601901291.58,6,0.71,0.1866,0.64,0.2025
model-1601901290,1601901291.6,6,0.86,0.1431,0.71,0.1737
model-1601901290,1601901291.624,6,0.71,0.2306,0.79,0.1637
model-1601901290,1601901291.65,6,0.43,0.2506,0.71,0.175
model-1601901290,1601901291.68,7,0.5,0.2623,0.71,0.1816
model-1601901290,1601901291.706,7,0.64,0.2219,0.71,0.1935
model-1601901290,1601901291.726,7,0.64,0.1895,0.71,0.1978
model-1601901290,1601901291.742,7,0.86,0.1218,0.71,0.1961
model-1601901290,1601901291.759,7,0.71,0.2281,0.71,0.1876
model-1601901290,1601901291.778,7,0.71,0.1923,0.79,0.1832
model-1601901290,1601901291.794,7,0.71,0.1676,0.71,0.1733
model-1601901290,1601901291.811,7,0.79,0.1324,0.79,0.1747
model-1601901290,1601901291.829,7,0.79,0.1269,0.79,0.1749
model-1601901290,1601901291.846,7,0.71,0.1943,0.79,0.1766
model-1601901290,1601901291.863,7,0.64,0.2435,0.79,0.178
model-1601901290,1601901291.884,8,0.64,0.2024,0.79,0.1944
model-1601901290,1601901291.901,8,0.71,0.1809,0.79,0.1802
model-1601901290,1601901291.917,8,0.93,0.0972,0.79,0.1818
model-1601901290,1601901291.934,8,0.86,0.1261,0.79,0.182
model-1601901290,1601901291.951,8,0.64,0.185,0.79,0.1961
model-1601901290,1601901291.967,8,0.86,0.1008,0.79,0.185
model-1601901290,1601901291.985,8,0.79,0.1161,0.79,0.1867
model-1601901290,1601901292.001,8,0.86,0.1205,0.79,0.1989
model-1601901290,1601901292.018,8,0.86,0.0993,0.79,0.1896
model-1601901290,1601901292.035,8,0.79,0.1555,0.79,0.1927
model-1601901290,1601901292.051,8,0.71,0.1458,0.71,0.2008
model-1601901290,1601901292.072,9,0.57,0.2663,0.71,0.2103
model-1601901290,1601901292.09,9,0.71,0.1957,0.71,0.2057
model-1601901290,1601901292.106,9,0.86,0.0828,0.79,0.2034
model-1601901290,1601901292.122,9,0.86,0.0671,0.79,0.2127
model-1601901290,1601901292.139,9,0.71,0.159,0.79,0.2014
model-1601901290,1601901292.162,9,0.93,0.047,0.79,0.2124
model-1601901290,1601901292.185,9,0.79,0.0753,0.79,0.1992
model-1601901290,1601901292.208,9,0.86,0.0944,0.71,0.1994
model-1601901290,1601901292.235,9,0.86,0.1074,0.79,0.2024
model-1601901290,1601901292.262,9,0.79,0.1564,0.71,0.2111
model-1601901290,1601901292.288,9,0.86,0.1095,0.64,0.2305
model-1601901290,1601901292.322,10,0.64,0.2505,0.64,0.2267
model-1601901290,1601901292.35,10,0.71,0.1986,0.64,0.2254
model-1601901290,1601901292.374,10,0.93,0.0707,0.64,0.2201
model-1601901290,1601901292.391,10,0.93,0.049,0.71,0.2104
model-1601901290,1601901292.408,10,0.93,0.1212,0.71,0.2033
model-1601901290,1601901292.427,10,1.0,0.0201,0.79,0.1987
model-1601901290,1601901292.444,10,0.93,0.0318,0.79,0.1966
model-1601901290,1601901292.462,10,0.93,0.0746,0.79,0.1948
model-1601901290,1601901292.479,10,0.93,0.0935,0.79,0.1962
model-1601901290,1601901292.495,10,0.86,0.1102,0.79,0.203
model-1601901290,1601901292.512,10,1.0,0.0709,0.71,0.2217
model-1601901290,1601901292.535,11,0.64,0.218,0.71,0.2238
model-1601901290,1601901292.553,11,0.71,0.1724,0.64,0.2282
model-1601901290,1601901292.569,11,1.0,0.043,0.64,0.2306
model-1601901290,1601901292.586,11,0.93,0.0413,0.64,0.2213
model-1601901290,1601901292.602,11,0.86,0.107,0.64,0.2211
model-1601901290,1601901292.619,11,1.0,0.0159,0.71,0.2205
model-1601901290,1601901292.637,11,1.0,0.0324,0.71,0.2265
model-1601901290,1601901292.656,11,0.93,0.0667,0.71,0.2183
model-1601901290,1601901292.676,11,0.86,0.1039,0.71,0.2131
model-1601901290,1601901292.694,11,0.93,0.0947,0.79,0.2153
model-1601901290,1601901292.711,11,0.93,0.079,0.71,0.2203
model-1601901290,1601901292.735,12,0.71,0.1866,0.71,0.2141
model-1601901290,1601901292.758,12,0.79,0.1395,0.71,0.2229
model-1601901290,1601901292.779,12,0.93,0.034,0.71,0.2359
model-1601901290,1601901292.799,12,1.0,0.0117,0.64,0.2426
model-1601901290,1601901292.822,12,0.86,0.0951,0.64,0.2405
model-1601901290,1601901292.844,12,1.0,0.0095,0.64,0.2308
model-1601901290,1601901292.863,12,1.0,0.0172,0.71,0.2155
model-1601901290,1601901292.883,12,0.93,0.0686,0.79,0.2016
model-1601901290,1601901292.903,12,0.93,0.073,0.71,0.2185
model-1601901290,1601901292.92,12,1.0,0.0423,0.71,0.221
model-1601901290,1601901292.937,12,1.0,0.0292,0.79,0.2008
model-1601901290,1601901292.964,13,0.86,0.1025,0.79,0.2177
model-1601901290,1601901292.988,13,1.0,0.0642,0.79,0.201
model-1601901290,1601901293.015,13,0.93,0.0468,0.79,0.2101
model-1601901290,1601901293.039,13,1.0,0.0173,0.64,0.2339
model-1601901290,1601901293.061,13,1.0,0.0297,0.64,0.2564
model-1601901290,1601901293.087,13,1.0,0.0016,0.64,0.2684
model-1601901290,1601901293.108,13,0.93,0.0216,0.64,0.2714
model-1601901290,1601901293.129,13,0.86,0.1167,0.64,0.2654
model-1601901290,1601901293.153,13,0.93,0.051,0.64,0.2518
model-1601901290,1601901293.171,13,1.0,0.0219,0.71,0.2362
model-1601901290,1601901293.189,13,0.93,0.0294,0.64,0.2289
model-1601901290,1601901293.212,14,0.86,0.1097,0.64,0.2217
model-1601901290,1601901293.235,14,0.93,0.0308,0.71,0.2291
model-1601901290,1601901293.254,14,1.0,0.0325,0.64,0.2129
model-1601901290,1601901293.271,14,1.0,0.0211,0.64,0.2055
model-1601901290,1601901293.287,14,1.0,0.0218,0.71,0.2043
model-1601901290,1601901293.304,14,1.0,0.0021,0.71,0.2069
model-1601901290,1601901293.322,14,1.0,0.0052,0.71,0.2068
model-1601901290,1601901293.339,14,0.86,0.0671,0.71,0.2024
model-1601901290,1601901293.355,14,1.0,0.0095,0.71,0.1993
model-1601901290,1601901293.372,14,1.0,0.0101,0.71,0.1956
model-1601901290,1601901293.389,14,0.93,0.0387,0.71,0.1909
model-1601901290,1601901293.409,15,0.86,0.1155,0.79,0.1867
model-1601901290,1601901293.426,15,0.93,0.0449,0.71,0.1911
model-1601901290,1601901293.443,15,1.0,0.0054,0.71,0.2203
